id	echaAlta	codigo	denominacion	precio	publicado
949	04/07/2019 18:13:10	7790645003148	CONSERVA 170G CARACAS LOMITOS DE ATUN EN ACEITE	71,33	Y
950	04/07/2019 18:13:10	7790645002363	CONSERVA 170G CARACAS ATUN DESMENUZADO AL NATURAL	45,39	Y
951	04/07/2019 18:13:10	7790645001809	CONSERVA 170G CARACAS ATUN DESMENUZADO EN ACEITE	45,39	Y
952	04/07/2019 18:13:11	7790645001199	CONSERVA 185G CARACAS PIMIENTOS MORRONES	47,16	N
953	04/07/2019 18:13:11	7790645003025	CONSERVA 380G CARACAS CABALLA AL NATURAL	87,21	N
954	04/07/2019 18:13:11	7790645003575	CONSERVA 125G CARACAS SARDINAS EN ACEITE	51,98	N
955	04/07/2019 18:13:11	7790645002936	CONSERVA 400G CARACAS CHAMPIGNONES EN TROZOS	70,68	N
956	04/07/2019 18:13:11	7793360002151	CONSERVA 820G LA CAMPAGNOLA PERAS AL NATURAL	86,91	N
957	04/07/2019 18:13:11	7793360005169	ATUN 300G LA CAMPAGNOAL AL NATURAL	207,43	N
958	04/07/2019 18:13:11	7793360005107	ATUN 300G LA CAMPAGNOLA EN ACEITE	207,43	N
959	04/07/2019 18:13:11	7793360005084	ATUN 170G LA CAMPAGNOLA AL NATURAL	121,63	N
960	04/07/2019 18:13:11	7793360005060	ATUN 170G LA CAMPAGNOLA EN ACEITE	121,82	N
961	04/07/2019 18:13:11	7793360982408	CONSERVA 300G LA CAMPAGNOLA ARVEJASVERDES	49,75	N
962	04/07/2019 18:13:11	7793360986307	CONSERVA 320G LA CAMPAGNOLA JARDINERA+CHOCLO.	46,16	N
963	04/07/2019 18:13:11	7793360984907	CONSERVA 320G LA CAMPAGNOLA CHOCLO.CREMOSO	39,54	N
964	04/07/2019 18:13:11	7793360987106	CONSERVA 300G LA CAMPAGNOLA GARBANZO	48,78	N
965	04/07/2019 18:13:11	7790645001946	PALMITOS ACAPULCO X 396 GR ENTEROS	80,06	N
966	04/07/2019 18:13:12	7790580983307	CONSERVA 300G ARCOR JARDINERA	35,69	N
967	04/07/2019 18:13:12	7790580980009	CONSERVA 300G ARCOR CHOCLO ENTERO	48,36	N
968	04/07/2019 18:13:12	7790580980801	CONSERVA 300G ARCOR CHOCLO TIPO CREMOSO	44,63	N
969	04/07/2019 18:13:12	7790580980900	CONSERVA 320G ARCOR POROTOS ALUBIA	41,75	N
970	04/07/2019 18:13:12	7790580981907	CONSERVA 320G ARCOR GARBANZOS	17,71	N
971	04/07/2019 18:13:12	7790580982102	CONSERVA 300G ARCOR ARVEJAS SECAS REMOJADAS LIBRE DE GLUTEN	28,26	N
972	04/07/2019 18:13:12	7730908402288	JUGO EN POLVO 14G FITO MANZANA	7,67	N
973	04/07/2019 18:13:12	7622300861049	JUGO EN POLVO 10G VERAO NARANJA	4,56	N
974	04/07/2019 18:13:12	7622300861100	JUGO EN POLVO 10G VERAO NARANJA DURAZNO	4,56	N
975	04/07/2019 18:13:12	7622300861070	JUGO EN POLVO 10G VERAO MANZANA	4,56	N
976	04/07/2019 18:13:12	7622300861131	JUGO EN POLVO 10G VERAO ANANA	4,56	N
977	04/07/2019 18:13:12	7622210813244	JUGO EN POLVO 7G CLIGHT NARANJA DURAZNO	11,014	N
978	04/07/2019 18:13:12	7622210813237	JUGO EN POLVO 7G CLIGHT NARANJA MANGO	11,014	N
979	04/07/2019 18:13:12	7622210812834	JUGO EN POLVO 8G CLIGHT POMELO ROSADO	11,014	Y
980	04/07/2019 18:13:13	7622210812711	JUGO EN POLVO 7G CLIGHT MANZANA DELICIOSA	11,014	Y
981	04/07/2019 18:13:13	7622300868697	JUGO EN POLVO 18G TANG LIMONADA DULCE	9,4355	N
982	04/07/2019 18:13:13	7622210950932	JUGO EN POLVO 18G TANG NARANJA LIMA	9,17	N
983	04/07/2019 18:13:13	7622300868635	JUGO EN POLVO 18G TANG NARANJA MANGO	9,4355	Y
984	04/07/2019 18:13:13	7622300868819	JUGO EN POLVO 18G TANG NARANJA DURAZNO	9,4355	Y
985	04/07/2019 18:13:13	7622300868482	JUGO EN POLVO 18G TANG NARANJA	9,2615	Y
986	04/07/2019 18:13:13	7622300868758	JUGO EN POLVO 18G TANG POMELO ROSADO	9,17	Y
987	04/07/2019 18:13:13	7622300868666	JUGO EN POLVO 18G TANG PERA	9,17	Y
988	04/07/2019 18:13:13	7622300868512	JUGO EN POLVO 18G TANG MANZANA	9,4355	Y
989	04/07/2019 18:13:13	7622300868574	JUGO EN POLVO 18G TANG DURAZNO	9,1697	Y
990	04/07/2019 18:13:13	7790580984113	JUGO EN POLVO 9,7G BC NARANJA	9,34	N
991	04/07/2019 18:13:13	7790580984212	JUGO EN POLVO 9,3G BC LIMONADA	9,34	N
992	04/07/2019 18:13:13	7790580111564	JUGO EN POLVO 9G BC ANANA	9,34	N
993	04/07/2019 18:13:14	7790580111694	JUGO EN POLVO 9G BC NARANJA DURAZNO	9,34	N
994	04/07/2019 18:13:14	7793360110832	JUGO EN POLVO 9G BC FRUTILLA LIMON	9,34	N
995	04/07/2019 18:13:14	7793360110818	JUGO EN POLVO 9,5G BC POMELO ROSADO	9,34	N
996	04/07/2019 18:13:14	7790580984410	JUGO EN POLVO 9,5G BC NARANJA DULCE	9,34	N
997	04/07/2019 18:13:14	7790580984717	JUGO EN POLVO 8,5G BC MANZANA ROJA	9,34	N
998	04/07/2019 18:13:14	7790580410827	JUGO EN POLVO 20G ARCOR FRUTILLA	7,19	N
999	04/07/2019 18:13:14	7790580111533	JUGO EN POLVO 20G ARCOR DURAZNO	7,19	N
1000	04/07/2019 18:13:14	7790580110437	JUGO EN POLVO 20G ARCOR MANDARINA	7,19	N
1001	04/07/2019 18:13:14	7790580105846	JUGO EN POLVO 20G ARCOR MULTIFRUTA	7,19	N
1002	04/07/2019 18:13:14	7790580105938	JUGO EN POLVO 20G ARCOR NARANJA DULCE	8,41	N
1003	04/07/2019 18:13:14	7790580106096	JUGO EN POLVO 20G ARCOR NARANJA BANANA	7,19	N
1004	04/07/2019 18:13:14	7790580106072	JUGO EN POLVO 20G ARCOR LIMONADA	7,19	N
1005	04/07/2019 18:13:14	7790580105853	JUGO EN POLVO 20G ARCOR MANZANA	7,19	N
1006	04/07/2019 18:13:15	7790580105860	JUGO EN POLVO 20G ARCOR NARANJA	7,19	N
1007	04/07/2019 18:13:15	7790580105839	JUGO EN POLVO 20G ARCOR NARANJA DURAZNO	7,19	N
1008	04/07/2019 18:13:15	7790580106089	JUGO EN POLVO 20G ARCOR ANANA	7,19	N
1009	04/07/2019 18:13:15	7730908402660	JUGO EN POLVO 18G RINDE 2 NARANJA DURAZNO	11,0806	N
1010	04/07/2019 18:13:15	7730908401588	JUGO EN POLVO 18G RINDE 2 ANANA PINA	11,0806	N
1011	04/07/2019 18:13:15	7730908402332	JUGO EN POLVO 18G RINDE 2 MANGO	11,0806	N
1012	04/07/2019 18:13:15	7730908402561	JUGO EN POLVO 18G RINDE 2 MANDARINA	11,0806	N
1013	04/07/2019 18:13:15	7730908402554	JUGO EN POLVO 18G RINDE 2 NARANJA MANGO	11,0806	N
1014	04/07/2019 18:13:15	7730908400529	JUGO EN POLVO 18G RINDE 2 NARANJA	11,0806	N
1015	04/07/2019 18:13:15	7730908401540	JUGO EN POLVO 18G RINDE 2 LIMON	11,0806	N
1016	04/07/2019 18:13:15	7730908402530	JUGO EN POLVO 18G RINDE 2 NARANJA CITRUS	11,0806	N
1017	04/07/2019 18:13:15	7730908401847	JUGO EN POLVO 18G RINDE 2 PERA	11,0806	N
1018	04/07/2019 18:13:16	7798306830010	SEMILLAS 250G MARVESE CHIA	65	N
1019	04/07/2019 18:13:16	7798306830041	SEMILLAS 250G MARVESE LINO	54	N
1020	04/07/2019 18:13:16	7798306830034	SEMILLAS 250G MARVESE SESAMO	65	N
1021	04/07/2019 18:13:16	7622300871918	POSTRE 75G ROYAL CARAMELO	27,51	N
1022	04/07/2019 18:13:16	7622300871949	POSTRE 75G ROYAL DULCE DE LECHE	25,84	N
1023	04/07/2019 18:13:16	7622300871857	POSTRE 75G ROYAL FRUTILLA	27,51	N
1024	04/07/2019 18:13:16	7622300872038	POSTRE 50G ROYAL CHOCOLATE BAJO EN AZUCAR	30,18	N
1025	04/07/2019 18:13:16	7622300872007	POSTRE 40G ROYAL DULCE DE LECHE BAJO EN AZUCAR	30,18	N
1026	04/07/2019 18:13:16	7622300871550	FLAN 60G ROYAL VAINILLA	24,62	N
1027	04/07/2019 18:13:16	7622300871499	FLAN 80G ROYAL CHOCOLATE	31,26	N
1028	04/07/2019 18:13:16	7622300871468	FLAN 40G ROYAL DULCE DE LECHE	24,59	N
1029	04/07/2019 18:13:16	7622300871581	FLAN 16G ROYAL VAINILLA BAJO EN AZUCAR	28,29	N
1030	04/07/2019 18:13:16	7622300865559	GELATINA 40G ROYAL CEREZA	30,16	N
1031	04/07/2019 18:13:16	7622300865542	GELATINA 40G ROYAL FRAMBUESA	30,16	N
1032	04/07/2019 18:13:17	7622300865573	GELATINA 40G ROYAL NARANJA	30,16	N
1033	04/07/2019 18:13:17	7622300865535	GELATINA 40G ROYAL FRUTILLA	30,16	N
1034	04/07/2019 18:13:17	7622300865566	GELATINA 40G ROYAL DURAZNO	30,16	N
1035	04/07/2019 18:13:17	7622300865627	GELATINA 25G ROYAL ANANA SIN AZUCARES	32,92	N
1036	04/07/2019 18:13:17	7622300865634	GELATINA 25G ROYAL DURAZNO SIN AZUCARES	32,919	N
1037	04/07/2019 18:13:17	7730908403049	SOPA 105G DELLA QUINTA ZAPALLO	19,95	N
1038	04/07/2019 18:13:17	7730908403001	SOPA 105G DELLA QUINTA CHOCLO	19,95	N
1039	04/07/2019 18:13:17	7790150441459	SOPA 72G SOPAS DE LA ABUELA TIPO CRIOLLA	25,25	N
1040	04/07/2019 18:13:17	7790150441510	SOPA 68G SOPAS DE LA ABUELA TIPO CAMPESTRE	24,06	N
1041	04/07/2019 18:13:17	7790150441367	SOPA 68G SOPAS DE LA ABUELA ARVEJAS	23,07	N
1042	04/07/2019 18:13:17	7790150441398	SOPA 69G SOPAS DE LA ABUELA CHOCLO	27,72	N
1043	04/07/2019 18:13:17	7790150441428	SOPA 65G SOPAS DE LA ABUELA CREMA DE POLLO	21,02	N
1044	04/07/2019 18:13:17	7790150441572	SOPA 73G SOPAS DE LA ABUELA ZAPALLO	27,44	N
1045	04/07/2019 18:13:17	7792170000647	AVENA 400G QUAKER INSTANTANEA FORTIFICADA	79,41	N
1046	04/07/2019 18:13:18	7792170000654	AVENA 500G QUAKER EXTRA FINA	91,5617	N
1047	04/07/2019 18:13:18	7792170000678	AVENA 500G QUAKER TRADICIONAL FORTIFICADA	79,21	N
1048	04/07/2019 18:13:18	7790070410610	ARROZ 500G LUCCHETTI LARGO FINO	21,57	Y
1049	04/07/2019 18:13:18	7790070411839	ARROZ 500G GALLO ORO / NO SE PASA	34,3	N
1050	04/07/2019 18:13:18	7792006000117	ARROZ 500G TIO CARLOS LARGO FINO	22,12	N
1051	04/07/2019 18:13:18	7792006000162	ARROZ 500G TIO CARLOS PAIRBOL	34,25	N
1052	04/07/2019 18:13:18	7792006000049	ARROZ 500G TIO CARLOS DOBLE CAROLINA	56,8	N
1053	04/07/2019 18:13:18	7792006000056	ARROZ 1KG TIO CARLOS DOBLE CAROLINA	77,98	N
1054	04/07/2019 18:13:18	7790070318138	FIDEOS 500G DON VICENTE CASERITO	59,02	N
1055	04/07/2019 18:13:18	7792390620601	RAVIOLES 500G GIACOMO CALABAZA CON POLLO	94,68	N
1056	04/07/2019 18:13:18	7792390620656	RAVIOLES 500G GIACOMO CUATRO QUESOS	94,68	N
1057	04/07/2019 18:13:18	7790070317483	MASA LASAGNA MATARAZO X 250 GR	47,2	N
1058	04/07/2019 18:13:18	7790070318749	FIDEOS 500G MATARAZZO SPAGHETTI MORRON	57,85	N
1059	04/07/2019 18:13:18	7790070321800	FIDEOS 500G MATARAZZO LIBRE DE GLUTEN SPAGHETTI	73,59	N
1060	04/07/2019 18:13:19	7790070318657	FIDEOS 500G MATARAZZO TALLARIN	38,54	Y
1061	04/07/2019 18:13:19	7790070320858	FIDEOS 500G MATARAZZO INTEGRAL SPAGHETTI	38,54	N
1062	04/07/2019 18:13:19	7790070321572	FIDEOS 500G MATARAZZO 3 VEGETALES CODITO	46,24	N
1063	04/07/2019 18:13:19	7790070318077	FIDEOS 500G MATARAZZO 3 VEGETALES MOSTACHOL	46,24	N
1064	04/07/2019 18:13:19	7790070320032	FIDEOS 500G MATARAZZO MUNICIONES	38,54	Y
1065	04/07/2019 18:13:19	7790070318619	FIDEOS 500G MATARAZZO CODITO	38,54	Y
1066	04/07/2019 18:13:19	7790070318596	FIDEOS 500G MATARAZZO MOSTACHOL	38,54	Y
1067	04/07/2019 18:13:19	7790070321701	LASAGNA TERRABUSI X 200 GR	37,16	N
1068	04/07/2019 18:13:19	7622300724160	FIDEOS 500G TERRABUSI SPAGHETTI	26,65	N
1069	04/07/2019 18:13:19	7622300724368	FIDEOS 500G TERRABUSI TALLARIN	26,65	Y
1070	04/07/2019 18:13:19	7790070318282	FIDEOS 500G LUCCHETTI SPAGHETTI	25,77	Y
1071	04/07/2019 18:13:19	7790070318299	FIDEOS 500G LUCCHETTI TALLARIN	25,77	Y
1072	04/07/2019 18:13:20	7790070318855	FID. LUCCHETTI MUNICIONES X 500 GR	25,76	Y
1073	04/07/2019 18:13:20	7790070318336	FIDEOS 500G LUCCHETTI MOSTACHOL	25,77	Y
1074	04/07/2019 18:13:20	7790070318343	FIDEOS 500G LUCCHETTI CODITO	25,77	Y
1075	04/07/2019 18:13:20	7790070318350	FIDEOS 500G LUCCHETTI MONOS	40,95	Y
1076	04/07/2019 18:13:20	7790070318329	FIDEOS 500G LUCCHETTI TIRABUZON	25,77	Y
1077	04/07/2019 18:13:20	7791866000527	MAYONESA 250G CADA DIA LIGHT	19,95	N
1078	04/07/2019 18:13:20	7794000959866	FANACOA MAYONESA X 237GR	17,49	N
1079	04/07/2019 18:13:20	7791620001609	MAYONESA 250CC MAYODAN SUAVE	16,54	N
1080	04/07/2019 18:13:20	7793360674204	MAYONESA 250CC BC GIRASOL	29,43	Y
1081	04/07/2019 18:13:20	7793360674310	MAYONESA 125CC BC TRADICIONAL	16,42	N
1082	04/07/2019 18:13:20	7793360791703	SALSA GOLF 250CC BC CLASISCA	34,43	N
1083	04/07/2019 18:13:20	7791620002019	MOSTAZA 220G DANICA CLASICA	25,77	N
1084	04/07/2019 18:13:20	7791620001784	SALSA GOLF 220CC DANICA CLASICO	28,21	N
1085	04/07/2019 18:13:21	7791620002712	BARBACOA 220G DANICA CLASICO	37,51	N
1086	04/07/2019 18:13:21	7794000002272	MOSTAZA 250G SAVORA SUAVE	29,85	N
1087	04/07/2019 18:13:21	7794000960428	SAVORA X 60 GR	13,34	N
1088	04/07/2019 18:13:21	7793360103018	KETCHUP 250CC LA CAMPAGNOLA TRADICIONAL	34,15	Y
1089	04/07/2019 18:13:21	7793360103025	KETCHUP 250CC LA CAMPAGNOLA HOT .	34,15	Y
1090	04/07/2019 18:13:21	7794000960091	MAY. HELLMANNS X 500 CC POUCH	57,06	N
1091	04/07/2019 18:13:21	7794000960107	MAY. HELLMANNS X 237 GR POUCH	22,2	N
1092	04/07/2019 18:13:21	7794000960329	S. GOLF HELLMANNS POUCH X 250 G	36,29	N
1093	04/07/2019 18:13:21	7791866003283	MAYONESA 237G MAYOLIVA CON ACEITE DE OLIVA	35,82	N
1094	04/07/2019 18:13:21	7791866001838	MAYONESA 118G MAYOLIVA CON ACEITE DE OLIVA	18,42	N
1095	04/07/2019 18:13:21	7790963000119	TOMATE TRITURADO 950G LA TAPERA	31,35	N
1096	04/07/2019 18:13:21	7798308961156	PULPA DE TOMATE 950G CASA DE LA TORRE TRADICIONAL	57,85	N
1097	04/07/2019 18:13:21	7798308961163	TOMATE TRITURADO 500G CASA DE LA TORRE TRADICIONAL	34,09	N
1098	04/07/2019 18:13:21	7791050000012	EXTRACTO DE TOMATE 150G ALMAR EXTRACTO DOBLE	31,99	N
1099	04/07/2019 18:13:22	7795184946505	SALSA LISTA 340G NOEL PORTUGUESA	18,81	N
1100	04/07/2019 18:13:22	7795184946604	SALSA LISTA 340G NOEL FILETTO	18,81	N
1101	04/07/2019 18:13:22	7795184946710	SALSA LISTA 340G NOEL PIZZA	18,81	N
1102	04/07/2019 18:13:22	7793360927508	SALSATI DP X 340G POMAROLA	30,34	Y
1103	04/07/2019 18:13:22	7793360927607	SALSATI DP X 340G PORTUGUESA	30,34	Y
1104	04/07/2019 18:13:22	7793360927904	SALSATI DP X 340G FILETTO	30,34	Y
1105	04/07/2019 18:13:22	7793360927805	SALSATI DP X 340G PIZZA	31,45	Y
1106	04/07/2019 18:13:22	7793360000645	EXTRACTO DE TOMATE 180G LA CAMPAGNOLA TRIPLE TOMATE	55,11	N
1107	04/07/2019 18:13:22	7793360105944	TOMATE 400G LA CAMPAGNOLA CUBETEADO	29,73	N
1108	04/07/2019 18:13:22	7793360000089	TOMATE PELADO LC X 400 G	37,32	N
1109	04/07/2019 18:13:22	7790580969400	SALSA A. DP X 340G TUCO	31,4486	Y
1110	04/07/2019 18:13:23	7790580956905	SALSA A. DP X 340G NAPOLITANA	25,16	Y
1111	04/07/2019 18:13:23	7790580956400	SALSA A. DP X 340G PORTUGUESA	31,4486	Y
1112	04/07/2019 18:13:23	7790580956707	SALSA A. DP X 340G PIZZA	31,4486	Y
1113	04/07/2019 18:13:23	7790580221904	PURE DE TOMATE 520G ARCOR	28,12	Y
1114	04/07/2019 18:13:23	7790580650919	PULPA DE TOMATE 520G ARCOR SUAVE	26,57	N
1115	04/07/2019 18:13:23	7790580567903	TOMATE PEL. PERITA X 400 G - ARCOR	37,84	N
1116	04/07/2019 18:13:23	7790580567101	TOMATE 400G ARCOR CUBETEADO	37,84	N
1117	04/07/2019 18:13:23	7790070318879	ALIMENTO 500G VITINA CLASICA	70,24	N
1118	04/07/2019 18:13:23	7794974000076	MAIZ PISINGALLO 400G LEGUMPACK	13,11	N
1119	04/07/2019 18:13:23	7794980368719	PURE DE PAPAS 125G YUSPE INSTANTANEO	22,8	N
1120	04/07/2019 18:13:23	7798014112446	POLENTA 400G LA NONNA INSTANTANEA	25,65	N
1121	04/07/2019 18:13:23	7791669001110	ALMIDON DE MAIZ 400G INDIAS TRADICIONAL	37,59	N
1122	04/07/2019 18:13:24	7613034497062	PURE DE PAPAS 125G MAGGI ORIGINAL	37,24	Y
1123	04/07/2019 18:13:24	7613036523202	REBOZADOR 350G MAGGI MIX DE CEREALES Y SEMILLAS	68,39	N
1124	04/07/2019 18:13:24	7791176218681	MAIZ PISINGALLO 400G SIMIENTE TRADICIONAL	23,38	N
1125	04/07/2019 18:13:24	7791176218643	LENTEJAS 400G SIMIENTE TRADICIONAL	44,81	N
1126	04/07/2019 18:13:24	7791176219121	MAIZ PISINGALLO CADEA X 400 GR	25,99	N
1127	04/07/2019 18:13:24	7791176218711	GARBANZOS 400G CADEA TRADICIONAL	36,81	N
1128	04/07/2019 18:13:24	7791176012555	POROTOS 500G CADEA ALUBIA	40,83	N
1129	04/07/2019 18:13:24	7791176130594	POROTOS 500G CADEA NEGRO	31,75	N
1130	04/07/2019 18:13:24	7791176000026	ALMIDON DE MAIZ CADEA X 400 GR	44,38	N
1131	04/07/2019 18:13:24	7798049540504	POLENTA 500G LA ABADIA INSTANTANEA	14,25	N
1132	04/07/2019 18:13:24	7798049540337	LENTEJONES 400G LA ABADIA LENTEJONES	22,8	N
1133	04/07/2019 18:13:24	7798049540375	POROTOS 400G LA ABADIA ALUBIA	19,95	N
1134	04/07/2019 18:13:25	7790580660000	POLENTA 500G PRESTOPRONTA	39,09	N
1135	04/07/2019 18:13:25	7790580126315	POLENTA 250G PRESTOPRONTA ESPINACA CREMA	29,5	N
1136	04/07/2019 18:13:25	7790580126322	POLENTA 250G PRESTOPRONTA PANCETA Y QUESO	29,5	N
1137	04/07/2019 18:13:25	7790070411549	REBOZADOR PREFERIDO X 500 GR	36,14	N
1138	04/07/2019 18:13:25	7790070411488	PAN RALLADO PREFERIDO X 500 GR	35,05	N
1139	04/07/2019 18:13:25	7790070411518	REBOZ. PREF. LUCCHETTI HORNO X 500 GR	46,82	N
1140	04/07/2019 18:13:25	7790070416636	REBOZADOR 500G PREFERIDO AJO Y PEREJIL	36,28	N
1141	04/07/2019 18:13:25	7790070507341	JUGO DE LIMON 500CC MINERVA TRADICIONAL	69,38	N
1142	04/07/2019 18:13:25	7790070507372	JUGO DE LIMON 250CC MINERVA TRADICIONAL	36,97	N
1143	04/07/2019 18:13:25	7790963000256	VINAGRE 930CC OMERO DE MANZANA	25,65	N
1144	04/07/2019 18:13:25	7790963000102	VINAGRE 930CC LA TAPERA DE VINO	22,08	N
1145	04/07/2019 18:13:25	7790963000041	VINAGRE 450CC LA TAPERA DE VINO	15,93	N
1146	04/07/2019 18:13:25	7790963000065	VINAGRE 450CC LA TAPERA DE MANZANA	21,66	N
1147	04/07/2019 18:13:26	7790070228666	FRITOLIM 126CC COCINERO CLASICO	72,03	N
1148	04/07/2019 18:13:26	7790070228680	FRITOLIM 126CC COCINERO OLIVA	99,14	N
1149	04/07/2019 18:13:26	7790070228673	FRITOLIM 126CC COCINERO MANTECA	54,15	N
1150	04/07/2019 18:13:26	7790070228611	ACETO BALSAMICO 500CC COCINERO TIPO DI MODENA	105,06	N
1151	04/07/2019 18:13:26	7790139004460	SALSA DE SOJA 250CC CASALTA TRADICIONAL	45,6	N
1152	04/07/2019 18:13:26	7798078733502	ACEITE 1L PISI OLIVA	185,24	N
1153	04/07/2019 18:13:26	7798078731102	ACEITE 500CC PISI OLIVA	142,49	N
1154	04/07/2019 18:13:26	7798078733403	ACEITE 250CC PISI OLIVA	85,49	N
1155	04/07/2019 18:13:26	7798073722778	ACEITE 500CC DURANG OLIVA	128,24	N
1156	04/07/2019 18:13:26	7798122910125	ACEITE DE OLIVA 900CC OLIVARES DE MENDOZA	71,25	N
1157	04/07/2019 18:13:26	7790060023684	ACEITE COCINERO GIRASOL X 1.5 LT	97,44	Y
1158	04/07/2019 18:13:26	7792180001641	ACEITE CAÑUELAS GIRASOL X 900 CC	64,45	Y
1159	04/07/2019 18:13:26	7796039001639	ACEITE DE GIRASOL 900CC LEGITIMO	37,05	N
1160	04/07/2019 18:13:27	7790272004785	ACEITE CADA DIA GIRASOL X 900 CC	63,92	Y
1161	04/07/2019 18:13:27	7790272001029	ACEITE DE GIRASOL 1.5L NATURA	110,06	N
1162	04/07/2019 18:13:27	7790272001005	ACEITE DE GIRASOL 900CC NATURA	68	N
1163	04/07/2019 18:13:27	7792900092706	SAL DOS ESTRELLAS FINA BOLS. X 500 GR	15,15	Y
1164	04/07/2019 18:13:27	7792900000138	SAL DOS ANCLAS FINA CAJA X 500 GR	22,58	Y
1165	04/07/2019 18:13:27	7792900092676	SAL DOS ANCLAS GRUESA CAJA X 500 GR	18,92	Y
1166	04/07/2019 18:13:27	7792900000145	SAL DOS ANCLAS PARRILLERA CAJA X 1 KG	38,26	N
1167	04/07/2019 18:13:27	7790070507228	HARINA 1KG BLANCAFLOR LEUDANTE	31,35	N
1168	04/07/2019 18:13:27	7790070507235	HARINA 1KG FAVORITA TRES CEROS	29,96	N
1169	04/07/2019 18:13:27	7790070507242	HARINA 1KG FAVORITA CUATRO CEROS	37,33	Y
1170	04/07/2019 18:13:27	7797237000028	HARINA FLORENCIA X 1 KG 3/0	26,92	N
1171	04/07/2019 18:13:27	7797237000080	HARINA FLORENCIA X 1 KG 4/0	31,7	N
1172	04/07/2019 18:13:28	7792180002563	HARINA 1KG PUREZA INTEGRAL	31,35	N
1173	04/07/2019 18:13:28	7792180004888	HARINA PUREZA LEUDANTE X 1 KG	42,56	Y
1174	04/07/2019 18:13:28	7790070506658	PRE MEZCLA LUCCHETTI Ã‘OQUIS X 400 GR	63,16	N
1175	04/07/2019 18:13:28	7798138840041	MILANESA DE SOJA 340G DONA ANTONIA ESPINACA QUESO	84,89	N
1176	04/07/2019 18:13:28	7790670050070	HAMBURGUESA 4U BARFY TRADICIONAL 69G	48,61	Y
1177	04/07/2019 18:13:28	7790070031549	MILANESA DE SOJA 290G LUCCHETTI TRADICIONAL	73,13	Y
1178	04/07/2019 18:13:28	7790070034595	MILANESA DE SOJA 290G LUCCHETTI JAMON	73,13	Y
1179	04/07/2019 18:13:28	7790670050483	ALIMENTO CONGELADO 300G SADIA ARVEJAS VERDES	78,76	N
1180	04/07/2019 18:13:28	7790670050476	ALIMENTO CONGELADO 300G SADIA CHAUCHAS	78,76	N
1181	04/07/2019 18:13:28	7790670050513	ALIMENTO CONGELADO 300G SADIA CHOCLO AMARILLO	78,76	N
1182	04/07/2019 18:13:28	7797906001004	ALIMENTO CONGELADO 500G MC CAIN NOISETTES ORIGINAL	107,992	N
1183	04/07/2019 18:13:28	7797906001035	ALIMENTO CONGELADO 600G MC CAIN SMILES	145,12	N
1184	04/07/2019 18:13:28	7797906000380	ALIMENTO CONGELADO 720G MC CAIN TRADICIONAL	105,554	N
1185	04/07/2019 18:13:29	7790670050957	MILANESA 2U PATY FLOW 100G*	61,08	N
1186	04/07/2019 18:13:29	7790670050650	HAMBURGUESA 4U PATY CLASICO 80G*	119,57	Y
1187	04/07/2019 18:13:29	7790670050605	HAMBURGUESA 4U PATY GRANDES 120G	201,54	Y
1188	04/07/2019 18:13:29	7790670050766	HAMBURGUESA 4U PATY EXPRESS 69G*	61,983	Y
1189	04/07/2019 18:13:29	7790670050629	HAMBURGUESA 4U PATY LIGHT 80G	148,24	Y
1190	04/07/2019 18:13:29	7790670050728	HAMBURGUESA 2U PATY FINITAS 55G*	34,29	Y
1191	04/07/2019 18:13:29	7790670050612	HAMBURGUESA 2U PATY GRANDES 120G	101,5375	Y
1192	04/07/2019 18:13:29	7790670051329	HAMBURGUESA 2U PATY CON CEBOLLA 100G	92,16	Y
1193	04/07/2019 18:13:29	7790670051336	HAMBURGUESA 2U PATY CON MORRON ASADO 100G	92,16	Y
1194	04/07/2019 18:13:29	7790070033154	MILANESA 4U GRANJA DEL SOL ARROZ Y VEGETALES 330G	99,802	N
1195	04/07/2019 18:13:30	7790070033864	MILANESA 4U GRANJA DEL SOL 4 VEGETALES 320G	99,793	Y
1196	04/07/2019 18:13:30	7790070033857	MILANESA 4U GRANJA DEL SOL ESPINACA 320G	99,8	N
1197	04/07/2019 18:13:30	7790070031839	MILANESA DE SOJA 4U GRANJA DEL SOL CON CALABAZA 330G	99,81	Y
1198	04/07/2019 18:13:30	7790070034311	ALIMENTO CONGELADO 300G GRANJA DEL SOL NUGGETS DE POLLO	115,59	N
1199	04/07/2019 18:13:30	7790070032089	ALIMENTO CONGELADO 330G GRANJA DEL SOL MEDALLONES DE POLLO	121,38	N
1200	04/07/2019 18:13:30	7790070018748	ALIMENTO CONGELADO 400G GRANJA DEL SOL PATITAS JAMON Y QUESO	152,12	N
1201	04/07/2019 18:13:30	7790070034335	ALIMENTO CONGELADO 480G GRANJA DEL SOL SUPREMITAS DE POLLO	186,23	N
1202	04/07/2019 18:13:30	7790670051220	SALCHICHAS 6U PATY VIENA FUN 190G	42,835	N
1203	04/07/2019 18:13:30	7791620001029	MARGARINA 200G DELICIA TRADICIONAL	41,562	N
1204	04/07/2019 18:13:30	7791620001173	MANTECA 250G QUALY CREMOSA	37,92	N
1205	04/07/2019 18:13:31	7790670000075	GRASA 500G FATY BOVINA	52,4875	N
1206	04/07/2019 18:13:31	7798209740065	PIZZA 180G CIPOLLA CON CEBOLLA	45,6	N
